accelerometer_x,accelerometer_y,accelerometer_z,uAccelerometer_x,uAccelerometer_y,uAccelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,target
0.4118026793003082,3.773261785507202,8.19565200805664,-1.1649384498596191,-0.4174063801765442,0.18568038940429688,-0.22876903414726257,-0.4350124001502991,-0.1722639948129654,-27.0,13.139999389648438,-30.0,"['userActivity.WALKING', 'ActivityType.WALKING']"
0.2849099934101105,3.6990416049957275,8.324938774108887,0.66932213306427,0.003288641571998596,-0.9074220657348633,0.07666359096765518,-0.04528038576245308,0.3891211748123169,-26.760000228881836,12.300000190734863,-29.34000015258789,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.038307227194309235,3.5625722408294678,8.463802337646484,0.9470603466033936,-0.09216773509979248,-1.3210296630859375,-0.39614611864089966,0.017638733610510826,0.5564982295036316,-26.15999984741211,12.719999313354492,-29.15999984741211,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.17477671802043915,3.56017804145813,8.490138053894043,0.07319854199886322,-0.16128657758235931,-0.7602748870849609,0.06261368840932846,-0.48143815994262695,0.4948008358478546,-26.03999900817871,13.4399995803833,-29.34000015258789,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.16519992053508759,3.77565598487854,8.425495147705078,0.27222952246665955,0.875358521938324,0.3068838119506836,0.14385876059532166,-0.02695442922413349,0.5296201705932617,-25.920000076293945,12.59999942779541,-29.219999313354492,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.1412578970193863,3.866635799407959,8.296208381652832,-1.4324859380722046,-0.7101179361343384,1.8487844467163086,0.017409659922122955,-0.10209085047245026,0.024434609338641167,-26.099998474121094,11.9399995803833,-28.559999465942383,"['userActivity.WALKING', 'ActivityType.WALKING']"
0.07182604819536209,3.9695863723754883,7.901165008544922,-1.3355787992477417,-1.0857837200164795,1.7346601486206055,0.1518000066280365,-0.2309834212064743,-0.06352998316287994,-26.34000015258789,12.779999732971191,-28.85999870300293,"['userActivity.WALKING', 'ActivityType.WALKING']"
0.12928688526153564,3.9815573692321777,7.647379398345947,-0.9178021550178528,-0.4527479410171509,-0.09936904907226562,-0.014355333521962166,0.1886810064315796,0.303600013256073,-26.639999389648438,13.139999389648438,-29.279998779296875,"['userActivity.WALKING', 'ActivityType.WALKING']"
0.12928688526153564,4.0294413566589355,7.3576812744140625,-0.5840320587158203,0.11435770988464355,-0.9995393753051758,0.2684752643108368,0.008475755341351032,0.3488040566444397,-25.739999771118164,12.899999618530273,-29.579999923706055,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.023942016065120697,4.07014274597168,7.202057838439941,-0.6857457160949707,0.5554642677307129,-1.6912164688110352,-0.23976461589336395,-0.03061962127685547,0.6872233748435974,-26.15999984741211,13.25999927520752,-29.81999969482422,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.1412578970193863,4.230554580688477,7.142202854156494,-0.44121742248535156,0.27753931283950806,-0.7731552124023438,0.17073683440685272,-0.11186470091342926,0.9126327037811279,-26.579999923706055,13.799999237060547,-29.579999923706055,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.24899697303771973,4.285621166229248,7.190086841583252,-0.44265103340148926,-0.7568029165267944,0.40123748779296875,0.17623461782932281,-0.1198059469461441,0.970054030418396,-25.5,14.519999504089355,-29.579999923706055,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.47405192255973816,4.240131378173828,7.522881031036377,-0.7131452560424805,-0.20317137241363525,1.5042800903320312,0.1872301995754242,0.009086620062589645,0.5968153476715088,-25.559999465942383,15.059999465942383,-29.51999855041504,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.5722141861915588,4.141968727111816,7.7527241706848145,0.22664962708950043,-0.18055886030197144,1.0132036209106445,0.166460782289505,-0.03550654277205467,0.4990769028663635,-25.559999465942383,15.359999656677246,-29.939998626708984,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.6200982332229614,4.017470359802246,8.207622528076172,-0.12763145565986633,-0.6779714822769165,0.045052528381347656,-0.05100724846124649,-0.01290452852845192,0.4862487316131592,-25.5,15.479999542236328,-29.579999923706055,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.6224924325942993,3.955221176147461,8.384793281555176,-0.24190270900726318,0.3183317184448242,-0.7975015640258789,0.1615738570690155,-0.12224940955638885,0.5852088928222656,-25.85999870300293,15.0,-29.69999885559082,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.48602294921875,3.8738183975219727,8.724770545959473,-0.2401929497718811,1.0197172164916992,-0.6664657592773438,-0.030237829312682152,0.055512379854917526,0.7489207983016968,-25.68000030517578,13.799999237060547,-30.599998474121094,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.40222588181495667,3.8283286094665527,8.79659652709961,-0.005743682384490967,0.3270961046218872,0.29728221893310547,0.1976149082183838,-0.13263411819934845,0.8875871896743774,-24.18000030517578,12.899999618530273,-31.01999855041504,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.31842881441116333,3.845088005065918,8.789413452148438,0.050940096378326416,-0.47641491889953613,1.5849123001098633,0.06627888232469559,-0.0898735523223877,0.8032878041267395,-23.69999885559082,11.699999809265137,-31.079999923706055,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.395043283700943,3.8091750144958496,8.679280281066895,-0.4510836601257324,-0.991023063659668,0.25067901611328125,-0.023518312722444534,0.03779728710651398,0.656680166721344,-23.81999969482422,10.4399995803833,-30.420000076293945,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.6512228846549988,3.6942532062530518,8.420706748962402,-0.14850008487701416,0.023122072219848633,-0.600306510925293,0.1872301995754242,-0.3574325144290924,0.6798930168151855,-23.579999923706055,10.5,-30.719999313354492,"['userActivity.WALKING', 'ActivityType.WALKING']"
-0.7613561153411865,3.5913026332855225,8.229170799255371,-0.3792850971221924,0.009900927543640137,-0.7941207885742188,0.29168814420700073,0.06039930135011673,0.7574729323387146,-23.579999923706055,10.260000228881836,-30.899999618530273,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-0.9361328482627869,3.24414324760437,8.087912559509277,-0.5527431964874268,0.0472416877746582,-0.4052114486694336,0.197004035115242,-0.08132143318653107,1.0586295127868652,-23.459999084472656,9.65999984741211,-30.65999984741211,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-1.0678139925003052,3.026270866394043,8.205228805541992,-0.6443126201629639,0.3642662763595581,0.4430971145629883,0.017409659922122955,-0.1301906555891037,1.3946053981781006,-23.579999923706055,9.719999313354492,-30.35999870300293,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-1.3072341680526733,2.7748796939849854,8.585906982421875,-0.37201666831970215,-0.1134641170501709,1.1195497512817383,0.3985895812511444,-0.07338018715381622,1.7018705606460571,-24.059999465942383,9.779999732971191,-30.599998474121094,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-1.5442601442337036,2.734178304672241,8.842085838317871,0.18011105060577393,-0.2993277311325073,0.18237686157226562,0.13897185027599335,-0.21998783946037292,1.7018705606460571,-23.939998626708984,9.420000076293945,-31.139999389648438,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-1.7477672100067139,2.786850690841675,9.160514831542969,-0.14347302913665771,0.004096865653991699,-0.5955791473388672,0.05406157299876213,-0.09353873878717422,1.5302174091339111,-24.059999465942383,9.65999984741211,-31.01999855041504,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-1.723825216293335,2.8802247047424316,9.213187217712402,-0.2773526906967163,0.3591040074825287,-0.46218013763427734,0.07360926270484924,-0.09414960443973541,1.2705997228622437,-23.8799991607666,10.619999885559082,-30.899999618530273,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-1.3431471586227417,2.999934673309326,9.344868659973145,-0.6306740045547485,0.27731823921203613,0.04349517822265625,0.09315694868564606,0.16424639523029327,0.9920451641082764,-23.760000228881836,10.260000228881836,-31.01999855041504,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-0.849941611289978,3.0382418632507324,9.44303035736084,-0.5968274474143982,-0.24794888496398926,0.8865413665771484,0.14019356667995453,-0.04283692687749863,0.8246681094169617,-24.18000030517578,10.319999694824219,-31.439998626708984,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
-0.1843535304069519,3.268085241317749,9.538799285888672,-0.6054553985595703,-0.5767807364463806,0.9569940567016602,0.0039706239476799965,-0.031230485066771507,0.7305948138237,-24.119998931884766,11.279999732971191,-31.260000228881836,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
0.2513911724090576,3.4620156288146973,9.67766284942627,-0.9822469353675842,-0.5044910311698914,-0.08373641967773438,-0.03695734590291977,-0.3171154260635376,0.5345070958137512,-24.0,10.739999771118164,-30.959999084472656,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
1.01753568649292,3.8115692138671875,10.17565631866455,-0.8314078450202942,-0.1871677041053772,-0.5802669525146484,0.22327125072479248,-0.03000875562429428,0.6133087277412415,-24.420000076293945,10.380000114440918,-31.079999923706055,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
1.3886369466781616,3.955221176147461,10.439018249511719,-0.7133740782737732,0.4410252273082733,-1.0068721771240234,-0.1059851199388504,-0.031841352581977844,0.46303585171699524,-24.779998779296875,10.920000076293945,-31.3799991607666,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
1.764526605606079,3.995922565460205,11.102212905883789,-0.827128529548645,0.421629399061203,-0.10166645050048828,-0.0064140851609408855,-0.13752104341983795,0.025656340643763542,-24.959999084472656,11.219999313354492,-30.53999900817871,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
1.8842366933822632,4.000710964202881,11.490073204040527,-0.5460008382797241,-0.18631982803344727,0.9105663299560547,0.08888089656829834,0.10010553896427155,-0.1973094791173935,-24.65999984741211,11.880000114440918,-30.299999237060547,"['userActivity.WALKING', 'ActivityType.UNKNOWN']"
